"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20221002","8호선","천호(풍납토성)","9534","10888","20221005",""
"20221002","8호선","강동구청","5041","5226","20221005",""
"20221002","8호선","몽촌토성(평화의문)","7679","7555","20221005",""
"20221002","8호선","잠실(송파구청)","14308","15379","20221005",""
"20221002","8호선","석촌","4709","6104","20221005",""
"20221002","8호선","송파","4759","5153","20221005",""
"20221002","8호선","가락시장","3802","4887","20221005",""
"20221002","8호선","문정","6527","6608","20221005",""
"20221002","8호선","장지","10157","9786","20221005",""
"20221002","8호선","복정","5535","4849","20221005",""
"20221002","8호선","산성","3351","3344","20221005",""
"20221002","8호선","남한산성입구(성남법원.검찰청)","7341","6309","20221005",""
"20221002","8호선","단대오거리","6114","5807","20221005",""
"20221002","8호선","신흥","2892","3074","20221005",""
"20221002","8호선","수진","3219","2889","20221005",""
"20221002","8호선","모란","2833","2555","20221005",""
"20221002","8호선","남위례","3035","3092","20221005",""
"20221002","9호선","개화","1269","1117","20221005",""
"20221002","9호선","김포공항","7261","11501","20221005",""
"20221002","9호선","공항시장","1870","1951","20221005",""
"20221002","9호선","신방화","3747","3667","20221005",""
"20221002","9호선","마곡나루(서울식물원)","6429","6276","20221005",""
"20221002","9호선","양천향교","4658","4574","20221005",""
"20221002","9호선","가양","13365","12509","20221005",""
"20221002","9호선","증미","2773","2606","20221005",""
"20221002","9호선","등촌","5481","5544","20221005",""
"20221002","9호선","염창","9487","9089","20221005",""
"20221002","9호선","신목동","1968","1737","20221005",""
"20221002","9호선","선유도","3066","3047","20221005",""
"20221002","9호선","당산","10639","10012","20221005",""
"20221002","9호선","국회의사당","6146","5804","20221005",""
"20221002","9호선","여의도","12542","10308","20221005",""
"20221002","9호선","샛강","2104","1951","20221005",""
"20221002","9호선","노량진","17302","17883","20221005",""
"20221002","9호선","노들","3108","2699","20221005",""
"20221002","9호선","흑석(중앙대입구)","4316","4399","20221005",""
"20221002","9호선","동작(현충원)","1212","1082","20221005",""
"20221002","9호선","구반포","532","532","20221005",""
"20221002","9호선","신반포","2378","2425","20221005",""
"20221002","9호선","고속터미널","12327","18169","20221005",""
"20221002","9호선","사평","1767","1784","20221005",""
"20221002","9호선","신논현","17323","17150","20221005",""
"20221002","9호선2~3단계","언주","4351","4450","20221005",""
"20221002","9호선2~3단계","선정릉","3275","3920","20221005",""
"20221002","9호선2~3단계","삼성중앙","2549","2447","20221005",""
"20221002","9호선2~3단계","봉은사","13937","14216","20221005",""
"20221002","9호선2~3단계","종합운동장","2802","2535","20221005",""
"20221002","9호선2~3단계","삼전","4180","4020","20221005",""
"20221002","9호선2~3단계","석촌고분","3688","3698","20221005",""
"20221002","9호선2~3단계","석촌","5797","5109","20221005",""
"20221002","9호선2~3단계","송파나루","3840","4042","20221005",""
"20221002","9호선2~3단계","한성백제","3667","2958","20221005",""
"20221002","9호선2~3단계","올림픽공원(한국체대)","14459","15424","20221005",""
"20221002","9호선2~3단계","둔촌오륜","674","663","20221005",""
"20221002","9호선2~3단계","중앙보훈병원","4225","4078","20221005",""
"20221002","경강선","판교","2827","2665","20221005",""
"20221002","경강선","이매","772","558","20221005",""
"20221002","경강선","삼동","1194","1171","20221005",""
"20221002","경강선","경기광주","4684","4423","20221005",""
"20221002","경강선","초월","1783","1717","20221005",""
"20221002","경강선","곤지암","1869","1895","20221005",""
"20221002","경강선","신둔도예촌","1141","1092","20221005",""
"20221002","경강선","이천","2345","2473","20221005",""
"20221002","경강선","부발","1760","1774","20221005",""
"20221002","경강선","세종대왕릉","391","379","20221005",""
"20221002","경강선","여주","2458","2503","20221005",""
"20221002","경부선","서울역","9282","2378","20221005",""
"20221002","경부선","남영","5439","5698","20221005",""
"20221002","경부선","용산","38229","35930","20221005",""
"20221002","경부선","노량진","6951","6861","20221005",""
"20221002","경부선","대방","5599","6208","20221005",""
"20221002","경부선","영등포","38636","38042","20221005",""
"20221002","경부선","신도림","2249","2732","20221005",""
"20221002","경부선","신길","5103","4431","20221005",""
"20221002","경부선","구로","11389","11649","20221005",""
"20221002","경부선","가산디지털단지","5381","7264","20221005",""
"20221002","경부선","금천구청","6878","6795","20221005",""
"20221002","경부선","석수","5570","5244","20221005",""
"20221002","경부선","관악","5276","5059","20221005",""
"20221002","경부선","안양","14572","14232","20221005",""
"20221002","경부선","명학","3605","3299","20221005",""
"20221002","경부선","금정","16852","16866","20221005",""
"20221002","경부선","군포","3277","2981","20221005",""
"20221002","경부선","의왕","4666","4536","20221005",""
"20221002","경부선","성균관대","8694","8958","20221005",""
"20221002","경부선","화서","4840","4849","20221005",""
"20221002","경부선","수원","37513","38088","20221005",""
"20221002","경부선","독산","7166","6877","20221005",""
"20221002","경부선","세류","2287","2197","20221005",""
"20221002","경부선","병점","10434","10685","20221005",""
"20221002","경부선","세마","1903","1736","20221005",""
"20221002","경부선","오산대","2530","2380","20221005",""
"20221002","경부선","오산","8449","8345","20221005",""
"20221002","경부선","진위","1052","961","20221005",""
"20221002","경부선","송탄","3966","4216","20221005",""
"20221002","경부선","서정리","5695","6863","20221005",""
"20221002","경부선","평택지제","2880","2756","20221005",""
"20221002","경부선","평택","12819","13290","20221005",""
"20221002","경부선","성환","2990","3227","20221005",""
"20221002","경부선","직산","640","691","20221005",""
"20221002","경부선","두정","5047","5544","20221005",""
"20221002","경부선","천안","6739","6960","20221005",""
"20221002","경부선","당정","3350","3221","20221005",""
"20221002","경부선","서동탄","789","850","20221005",""
"20221002","경부선","광명","2921","2224","20221005",""
"20221002","경원선","이촌(국립중앙박물관)","2638","2074","20221005",""
"20221002","경원선","서빙고","1940","2161","20221005",""
"20221002","경원선","한남","2173","2187","20221005",""
"20221002","경원선","옥수","44","43","20221005",""
"20221002","경원선","응봉","1199","1037","20221005",""
"20221002","경원선","왕십리(성동구청)","11214","12813","20221005",""
"20221002","경원선","청량리(서울시립대입구)","16620","15732","20221005",""
"20221002","경원선","외대앞","5333","5227","20221005",""
"20221002","경원선","신이문","5160","4815","20221005",""
"20221002","경원선","석계","5563","5861","20221005",""
"20221002","경원선","광운대","4368","4461","20221005",""
"20221002","경원선","월계","3918","3615","20221005",""
"20221002","경원선","녹천","2713","2386","20221005",""
"20221002","경원선","창동","1","0","20221005",""
"20221002","경원선","방학","6528","6236","20221005",""
"20221002","경원선","도봉","3659","3399","20221005",""
"20221002","경원선","도봉산","8027","5689","20221005",""
"20221002","경원선","망월사","4909","4992","20221005",""
"20221002","경원선","회룡","7984","7985","20221005",""
"20221002","경원선","의정부","15690","16104","20221005",""
"20221002","경원선","가능","4092","3983","20221005",""
"20221002","경원선","녹양","3090","2912","20221005",""
"20221002","경원선","양주","6116","6027","20221005",""
"20221002","경원선","덕계","2091","1999","20221005",""
"20221002","경원선","덕정","3715","3815","20221005",""
"20221002","경원선","지행","4818","4756","20221005",""
"20221002","경원선","동두천중앙","2272","2210","20221005",""
"20221002","경원선","보산","1356","1596","20221005",""
"20221002","경원선","동두천","1513","1924","20221005",""
"20221002","경원선","소요산","4293","3936","20221005",""
"20221002","경의선","서울역","1198","1284","20221005",""
"20221002","경의선","신촌","322","322","20221005",""
"20221002","경의선","효창공원앞","1485","1620","20221005",""
"20221002","경의선","공덕","2429","1748","20221005",""
"20221002","경의선","서강대","1490","1459","20221005",""
"20221002","경의선","홍대입구","1834","2517","20221005",""
"20221002","경의선","가좌","3146","3262","20221005",""
"20221002","경의선","디지털미디어시티","1694","1572","20221005",""
"20221002","경의선","수색","1039","1004","20221005",""
"20221002","경의선","화전","1048","1046","20221005",""
"20221002","경의선","강매","1642","1484","20221005",""
"20221002","경의선","행신","5048","4683","20221005",""
"20221002","경의선","능곡","2290","2316","20221005",""
"20221002","경의선","곡산","375","339","20221005",""
"20221002","경의선","백마","3631","3466","20221005",""
"20221002","경의선","풍산","3773","3475","20221005",""
"20221002","경의선","일산","5098","4846","20221005",""
"20221002","경의선","탄현","4304","4130","20221005",""
"20221002","경의선","야당","5467","5378","20221005",""
"20221002","경의선","운정","3996","3832","20221005",""
"20221002","경의선","금릉","3124","2937","20221005",""
"20221002","경의선","금촌","4569","4692","20221005",""
"20221002","경의선","월롱","1079","1310","20221005",""
"20221002","경의선","파주","755","660","20221005",""
"20221002","경의선","문산","4028","4211","20221005",""
"20221002","경의선","임진강","97","73","20221005",""
"20221002","경인선","개봉","12912","12857","20221005",""
"20221002","경인선","오류동","7955","7021","20221005",""
"20221002","경인선","역곡","15993","15955","20221005",""
"20221002","경인선","부천","24911","24788","20221005",""
"20221002","경인선","송내","14752","14508","20221005",""
"20221002","경인선","부평","27263","27576","20221005",""
"20221002","경인선","백운","4373","4377","20221005",""
"20221002","경인선","동암","10921","11045","20221005",""
"20221002","경인선","주안","13398","11860","20221005",""
